"TERM_NO","EXEC_DATE","ITEM_CD","DATA1","DATA2"
"60016","2019-11-05 10:54:36","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151059","DFJO402218002000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:38","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151060","DFJO402218003000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:40","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151063","DFJO402218004000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:42","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151064","DFJO402218005000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:45","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151049","DFJO402218006000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:47","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151051","DFJO402218007000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:50","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151041","DFJO402218008000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:52","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151042","DFJO402218009000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:54:54","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151043","DFJO402218010000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:55:04","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151121","FKJO403044016000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:55:18","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151132","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151132"
"60016","2019-11-05 10:55:25","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151132","FKJO403044017000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:19","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151131","FKJO403044018000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:22","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151124","FKJO403044019000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:24","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151002","FKJO403044020000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:29","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151003","FKJO403044001000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:31","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151004","FKJO403044002000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:34","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151005","FKJO403044003000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:38","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151006","FKJO403044004000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:40","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151008","FKJO403044005000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:47","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151122","FKJO403044006000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:50","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151125","FKJO403044007000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:52","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151126","FKJO403044008000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:56:59","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151127","FKJO403044009000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:01","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151128","FKJO403044010000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:06","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151129","FKJO403044011000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:08","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151140","FKJO403044012000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:10","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151134","FKJO403044013000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:12","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151135","FKJO403044014000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:14","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151136","FKJO403044015000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:21","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151122","FKJO403044006000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:22","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151125","FKJO403044007000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:28","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151126","FKJO403044008000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:30","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151127","FKJO403044009000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:45","898382-8360","GAK1A01720191030001898382-8360              20191030     5IJ308983828360               2019103000151128","FKJO403044010000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:51","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151003","FKJO403044001000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:57:53","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151004","FKJO403044002000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:58:00","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151005","FKJO403044003000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:58:02","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151006","FKJO403044004000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:58:04","898382-8360","GAK1A01720191030901898382-8360              20191030     5IJ308983828360               2019103090151008","FKJO403044005000005000005201911058983828360PUMP ASM;WATER  TBKK  1S     "
"60016","2019-11-05 10:58:08","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151003","FYJO410748016000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:12","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151004","FYJO410748017000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:15","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151021","FYJO410748018000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:19","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151009","FYJO410748019000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:21","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151008","FYJO410748020000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:23","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151001","FYJO410748021000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:27","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151020","FYJO410748022000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:31","898243-2260","GAK1M08820191029001898243-2260              20191029    15IJ298982432260               2019102900151017","FYJO410748023000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:33","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151005","FYJO410748024000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:39","898243-2260","GAK1M08820191029001898243-2260              20191029    15IJ298982432260               2019102900151016","FYJO410748013000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:41","898243-2260","GAK1M08820191030001898243-2260              20191030    15IJ308982432260               2019103000151005","FYJO410748014000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:44","898243-2260","GAK1M08820191030901898243-2260              20191030    15IJ308982432260               2019103090151008","FYJO410748015000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:50","898243-2260","GAK1M08820191028001898243-2260              20191028    15IJ288982432260               2019102800151007","FYJO410748007000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:52","898243-2260","GAK1M08820191028001898243-2260              20191028    15IJ288982432260               2019102800151008","FYJO410748008000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:55","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151002","FYJO410748009000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:58:59","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151007","FYJO410748004000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:01","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151008","FYJO410748005000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:08","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151013","FYJO410748006000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:12","898243-2260","GAK1M08820191030901898243-2260              20191030    15IJ308982432260               2019103090151007","FYJO410748001000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:14","898243-2260","GAK1M08820191029901898243-2260              20191029    15IJ298982432260               2019102990151014","FYJO410748002000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:17","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151003","FYJO410748003000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:21","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151005","FYJO410748010000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:23","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151006","FYJO410748011000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:26","898243-2260","GAK1M08820191025001898243-2260              20191025    15IJ258982432260               2019102500151004","FYJO410748012000015000015201911058982432260COVER;TIMING CHATBKK  1A     "
"60016","2019-11-05 10:59:33","898132-0560","GAK1M06720191017001898132-0560              20191017    15IJ178981320560               2019101700151024","FYJO410742001000015000015201911058981320560BRACKET;COMMON RTBKK  1A     "
"60016","2019-11-05 10:59:38","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151104","FYJO410739011000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:40","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151103","FYJO410739012000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:42","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151108","FYJO410739013000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:44","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151102","FYJO410739014000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:47","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151013","FYJO410739015000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:48","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151132","FYJO410739006000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:51","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151131","FYJO410739007000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:52","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151010","FYJO410739008000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:56","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151009","FYJO410739009000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 10:59:58","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151005","FYJO410739010000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:00","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151119","FYJO410739001000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:01","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151118","FYJO410739002000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:03","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151113","FYJO410739003000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:07","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151129","FYJO410739004000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:10","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151127","FYJO410739005000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:14","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151006","FYJO410739026000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:17","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151115","FYJO410739027000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:19","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151130","FYJO410739028000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:22","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151128","FYJO410739029000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:24","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151126","FYJO410739030000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:25","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151001","FYJO410739025000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:28","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151002","FYJO410739024000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:30","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151003","FYJO410739023000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:32","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151004","FYJO410739022000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:33","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151101","FYJO410739021000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:35","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151106","FYJO410739016000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:39","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151120","FYJO410739017000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:42","897312-1474","GAK1A01720191024901897312-1474              20191024     6IJ248973121474               2019102490151008","FYJO410739018000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:44","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151124","FYJO410739019000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:47","897312-1474","GAK1A01720191024001897312-1474              20191024     6IJ248973121474               2019102400151133","FYJO410739020000006000006201911058973121474PUMP ASM;WATER(4TBKK  1A     "
"60016","2019-11-05 11:00:51","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151011","DFJO402207036000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:00:53","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151012","DFJO402207037000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:00:55","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151001","DFJO402207038000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:00:56","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151005","DFJO402207039000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:00:58","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151006","DFJO402207040000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:02","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151002","DFJO402207031000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:05","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151007","DFJO402207032000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:07","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151003","DFJO402207033000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:09","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151008","DFJO402207034000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:12","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151004","DFJO402207035000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:16","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151017","DFJO402207026000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:18","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151025","DFJO402207027000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:20","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151032","DFJO402207028000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:22","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151031","DFJO402207029000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:24","897529-9420","GAK1A02620191030001897529-9420              20191030     5IJ308975299420               2019103000151048","DFJO402207030000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:27","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151010","DFJO402207021000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:29","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151013","DFJO402207022000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:33","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151014","DFJO402207023000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:36","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151015","DFJO402207024000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:38","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151016","DFJO402207025000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:41","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151019","DFJO402207011000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:43","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151021","DFJO402207012000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:45","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151023","DFJO402207013000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:47","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151024","DFJO402207014000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:50","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151009","DFJO402207015000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:54","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151039","DFJO402207006000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:01:57","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151038","DFJO402207007000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:00","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151047","DFJO402207008000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:02","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151029","DFJO402207009000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:04","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151030","DFJO402207010000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:06","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151034","DFJO402207001000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:09","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151033","DFJO402207002000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:11","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151044","DFJO402207003000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:13","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151048","DFJO402207004000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:17","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151018","DFJO402207005000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:22","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151026","DFJO402207016000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:24","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151027","DFJO402207017000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:26","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151028","DFJO402207018000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:28","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151020","DFJO402207019000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:32","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151022","DFJO402207020000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:36","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151046","FKJO403034001000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:37","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151043","FKJO403034002000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:39","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151037","FKJO403034003000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:44","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151035","FKJO403034004000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:46","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151040","FKJO403034005000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:49","897529-9420","GAK1A02620191031001897529-9420              20191031     5IJ318975299420               2019103100151049","FKJO403034016000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
"60016","2019-11-05 11:02:55","897529-9420","GAK1A02620191101001897529-9420              20191101     5IK018975299420               2019110100151008","FKJO403034017000005000005201911058975299420PUMP ASM;OIL    TBKK  1S     "
