"DATE_COLLECT","TYP","CUST_CD","CUST_NAME","CUST_ITEM_CD","ITEM_CD","MODEL","PO_NUMBER","CREATED_DATE","SHIP_PLAN_DATE","DELIVERY_DATE","DELIVERY_TIME","SHIP_NOTE","QTY","SHIP_QTY"
"2019-03-12","2:Daily forecast","D20230","MMCH","1052B382","1052B382-SP","SU-4N15","","2019-03-12","2019-03-29","2019-04-01","00:00:00","","211","0"
"2019-03-12","1:Firm","D20230","MMCH","1052B382","1052B382-SP","SU-4N15","L8C087613E","2019-03-12","2019-03-14","2019-03-15","00:00:00","2019/03/15","20","0"
"2019-03-12","1:Firm","D20230","MMCH","1052B382","1052B382-SP","SU-4N15","L92016073D","2019-03-12","2019-03-14","2019-03-15","00:00:00","2019/04/12","10","0"
"2019-03-12","1:Firm","D20230","MMCH","1052B382","1052B382-SP","SU-4N15","L92051773D","2019-03-12","2019-03-14","2019-03-15","00:00:00","2019/03/28","152","0"
